siteId,ts,nox,no2,no,pm10,nvpm10,vpm10,nvpm2.5,pm2.5,vpm2.5,co,o3,so2,loc,lat,long
500,1566446400,11.00186,10.09054,0.59435,500,13.527,,,,,,,,Temple Way,51.4579497129,-2.58398909033
500,1566450000,14.59431,13.77412,0.53492,500,11.594,,,,,,,,Temple Way,51.4579497129,-2.58398909033
500,1566496800,26.40447,19.29614,4.63594,500,11.594,,,,,,,,Temple Way,51.4579497129,-2.58398909033
500,1566507600,18.68072,15.35438,2.16938,500,7.73,,,,,,,,Temple Way,51.4579497129,-2.58398909033
500,1566540000,44.83396,29.01633,10.31599,500,7.73,,,,,,,,Temple Way,51.4579497129,-2.58398909033
500,1566561600,51.33294,23.73945,17.996,500,,,,,,,,,Temple Way,51.4579497129,-2.58398909033
500,1566637200,74.74542,45.28748,19.21197,500,19.324,,,,,,,,Temple Way,51.4579497129,-2.58398909033
500,1566648000,31.09158,22.74669,5.4424,500,21.256,,,,,,,,Temple Way,51.4579497129,-2.58398909033
500,1566680400,41.72464,37.48379,2.76581,500,22.223,,,,,,,,Temple Way,51.4579497129,-2.58398909033
500,1566709200,39.385,35.46193,2.55856,500,20.29,,,,,,,,Temple Way,51.4579497129,-2.58398909033
500,1566723600,75.36469,51.82626,15.35136,500,28.986,,,,,,,,Temple Way,51.4579497129,-2.58398909033
500,1566806400,46.58266,34.39846,7.94633,500,30.918,,,,,,,,Temple Way,51.4579497129,-2.58398909033
500,1566824400,64.25811,39.11395,16.3986,500,38.648,,,,,,,,Temple Way,51.4579497129,-2.58398909033
500,1566842400,30.20489,24.08998,3.98804,500,20.29,,,,,,,,Temple Way,51.4579497129,-2.58398909033
500,1566900000,166.60201,64.89321,66.33276,500,21.256,,,,,,,,Temple Way,51.4579497129,-2.58398909033
500,1566921600,45.13628,34.63671,6.84764,500,9.662,,,,,,,,Temple Way,51.4579497129,-2.58398909033
500,1566925200,40.08638,31.96063,5.29948,500,15.459,,,,,,,,Temple Way,51.4579497129,-2.58398909033
500,1566954000,8.27157,7.5409,0.47653,500,1.932,,,,,,,,Temple Way,51.4579497129,-2.58398909033
500,1566968400,17.00432,12.89431,2.68048,500,4.831,,,,,,,,Temple Way,51.4579497129,-2.58398909033
500,1567026000,31.82174,26.06772,3.75268,500,4.831,,,,,,,,Temple Way,51.4579497129,-2.58398909033
500,1567087200,37.84177,24.36516,8.78922,500,12.561,,,,,,,,Temple Way,51.4579497129,-2.58398909033
500,1567105200,28.74905,22.62747,3.99239,500,15.459,,,,,,,,Temple Way,51.4579497129,-2.58398909033
500,1567116000,48.40538,32.73596,10.21933,500,10.628,,,,,,,,Temple Way,51.4579497129,-2.58398909033
500,1567123200,22.77638,15.78681,4.55848,500,11.594,,,,,,,,Temple Way,51.4579497129,-2.58398909033
500,1567159200,80.56955,38.47984,27.4502,500,12.561,,,,,,,,Temple Way,51.4579497129,-2.58398909033
500,1567184400,38.59326,25.61446,8.46456,500,15.459,,,,,,,,Temple Way,51.4579497129,-2.58398909033
500,1567209600,33.60774,19.16653,9.41831,500,19.324,,,,,,,,Temple Way,51.4579497129,-2.58398909033
500,1567256400,28.7179,18.5231,6.64888,500,8.696,,,,,,,,Temple Way,51.4579497129,-2.58398909033
500,1567270800,24.31686,16.08787,5.36681,500,15.459,,,,,,,,Temple Way,51.4579497129,-2.58398909033
500,1567285200,26.53961,22.1051,2.89211,500,18.358,,,,,,,,Temple Way,51.4579497129,-2.58398909033
500,1567357200,36.5382,22.36091,9.24618,500,12.561,,,,,,,,Temple Way,51.4579497129,-2.58398909033
500,1567360800,39.73473,25.14585,9.51462,500,15.459,,,,,,,,Temple Way,51.4579497129,-2.58398909033
500,1567382400,32.8089,29.10452,2.41594,500,15.459,,,,,,,,Temple Way,51.4579497129,-2.58398909033
500,1567436400,29.52894,19.00649,6.86256,500,10.628,,,,,,,,Temple Way,51.4579497129,-2.58398909033
500,1567465200,17.64642,14.48969,2.05877,500,14.493,,,,,,,,Temple Way,51.4579497129,-2.58398909033
500,1567476000,6.49427,5.1518,0.87554,500,6.763,,,,,,,,Temple Way,51.4579497129,-2.58398909033
500,1567598400,28.56646,15.51833,8.50977,500,24.155,,,,,,,,Temple Way,51.4579497129,-2.58398909033
500,1567623600,32.72319,24.20757,5.55374,500,,,,,,,,,Temple Way,51.4579497129,-2.58398909033
500,1567670400,74.32452,42.44807,20.78928,500,,,,,,,,,Temple Way,51.4579497129,-2.58398909033
500,1567681200,70.61491,38.50947,20.93863,500,,,,,,,,,Temple Way,51.4579497129,-2.58398909033
500,1567764000,24.40384,15.8515,5.57769,500,16.425,,,,,,,,Temple Way,51.4579497129,-2.58398909033
500,1567771200,27.9615,16.73657,7.32071,500,14.493,,,,,,,,Temple Way,51.4579497129,-2.58398909033
500,1567803600,68.22783,47.6106,13.44621,500,30.918,,,,,,,,Temple Way,51.4579497129,-2.58398909033
500,1543028400,75.02,40.47,22.53,500,31.89,,,,,,,,Temple Way,51.4579497129,-2.58398909033
500,1567839600,75.66881,33.5486,27.47009,500,9.662,,,,,,,,Temple Way,51.4579497129,-2.58398909033
500,1567882800,132.22222,61.54826,46.09235,500,19.324,,,,,,,,Temple Way,51.4579497129,-2.58398909033
500,1567908000,67.78259,44.17023,15.39958,500,15.459,,,,,,,,Temple Way,51.4579497129,-2.58398909033
500,1543042800,113.0,53.82,38.6,500,38.65,,,,,,,,Temple Way,51.4579497129,-2.58398909033
500,1567940400,66.7709,35.22663,20.57264,500,13.527,,,,,,,,Temple Way,51.4579497129,-2.58398909033
500,1567994400,22.02232,21.04385,0.63814,500,7.73,,,,,,,,Temple Way,51.4579497129,-2.58398909033
500,1568016000,201.97863,59.5194,92.90949,500,16.425,,,,,,,,Temple Way,51.4579497129,-2.58398909033
500,1568030400,39.35904,23.94812,10.05074,500,11.594,,,,,,,,Temple Way,51.4579497129,-2.58398909033
500,1568156400,20.92546,16.93369,2.60336,500,11.594,,,,,,,,Temple Way,51.4579497129,-2.58398909033
500,1568170800,4.81913,3.90115,0.59869,500,12.561,,,,,,,,Temple Way,51.4579497129,-2.58398909033
500,1568196000,77.06229,43.60193,21.82227,500,16.425,,,,,,,,Temple Way,51.4579497129,-2.58398909033
500,1568206800,26.4176,14.85106,7.5435,500,8.696,,,,,,,,Temple Way,51.4579497129,-2.58398909033
500,1568210400,29.48432,15.76053,8.95043,500,5.797,,,,,,,,Temple Way,51.4579497129,-2.58398909033
500,1568304000,33.60129,18.63282,9.76218,500,17.392,,,,,,,,Temple Way,51.4579497129,-2.58398909033
500,1568322000,30.18866,21.78611,5.48,500,4.831,,,,,,,,Temple Way,51.4579497129,-2.58398909033
500,1543104000,83.67,43.2,26.4,500,24.16,,,,,,,,Temple Way,51.4579497129,-2.58398909033
500,1568325600,19.42574,14.19137,3.41377,500,4.831,,,,,,,,Temple Way,51.4579497129,-2.58398909033
500,1568332800,15.92561,13.35434,1.67694,500,4.831,,,,,,,,Temple Way,51.4579497129,-2.58398909033
500,1568347200,35.69724,16.08422,12.79128,500,9.662,,,,,,,,Temple Way,51.4579497129,-2.58398909033
500,1568350800,65.80177,33.74113,20.9094,500,13.527,,,,,,,,Temple Way,51.4579497129,-2.58398909033
500,1568358000,295.58362,81.21833,139.8054,500,29.952,,,,,,,,Temple Way,51.4579497129,-2.58398909033
500,1568397600,173.24303,78.1635,62.00925,500,28.986,,,,,,,,Temple Way,51.4579497129,-2.58398909033
500,1568422800,105.8863,52.58579,34.76169,500,18.358,,,,,,,,Temple Way,51.4579497129,-2.58398909033
500,1568444400,151.19342,52.44962,64.39903,500,27.054,,,,,,,,Temple Way,51.4579497129,-2.58398909033
500,1568448000,167.90542,48.34685,77.97407,500,26.087,,,,,,,,Temple Way,51.4579497129,-2.58398909033
500,1568505600,34.73303,30.4598,2.78693,500,23.189,,,,,,,,Temple Way,51.4579497129,-2.58398909033
500,1543147200,146.53,53.13,60.92,500,35.75,,,,,,,,Temple Way,51.4579497129,-2.58398909033
500,1568527200,21.83151,19.39534,1.58882,500,21.256,,,,,,,,Temple Way,51.4579497129,-2.58398909033
500,1568530800,33.90202,26.7774,4.64656,500,18.358,,,,,,,,Temple Way,51.4579497129,-2.58398909033
500,1568534400,31.54892,23.27517,5.396,500,18.358,,,,,,,,Temple Way,51.4579497129,-2.58398909033
500,1568595600,8.41334,7.24846,0.75971,500,5.797,,,,,,,,Temple Way,51.4579497129,-2.58398909033
500,1568624400,68.62671,30.69166,24.7406,500,17.392,,,,,,,,Temple Way,51.4579497129,-2.58398909033
500,1543165200,269.05,78.68,124.16,500,34.78,,,,,,,,Temple Way,51.4579497129,-2.58398909033
500,1568638800,42.03766,22.9092,12.47526,500,15.459,,,,,,,,Temple Way,51.4579497129,-2.58398909033
500,1568667600,210.75405,62.55445,96.65326,500,15.459,,,,,,,,Temple Way,51.4579497129,-2.58398909033
500,1568682000,24.39479,14.39779,6.51987,500,7.73,,,,,,,,Temple Way,51.4579497129,-2.58398909033
500,1568732400,128.33338,60.16366,44.45913,500,27.054,,,,,,,,Temple Way,51.4579497129,-2.58398909033
500,1568739600,130.2021,61.6644,44.69913,500,25.121,,,,,,,,Temple Way,51.4579497129,-2.58398909033
500,1568800800,196.51538,65.9707,85.13901,500,30.918,,,,,,,,Temple Way,51.4579497129,-2.58398909033
500,1568822400,138.74992,64.3436,48.52654,500,26.087,,,,,,,,Temple Way,51.4579497129,-2.58398909033
500,1568826000,152.33413,70.05924,53.65829,500,24.155,,,,,,,,Temple Way,51.4579497129,-2.58398909033
500,1568865600,215.84033,47.96301,109.48674,500,24.155,,,,,,,,Temple Way,51.4579497129,-2.58398909033
500,1543194000,73.5,40.77,21.34,500,21.26,,,,,,,,Temple Way,51.4579497129,-2.58398909033
500,1568880000,230.74978,45.19632,121.01482,500,30.918,,,,,,,,Temple Way,51.4579497129,-2.58398909033
500,1568898000,61.45815,33.14871,18.46294,500,21.256,,,,,,,,Temple Way,51.4579497129,-2.58398909033
500,1568908800,127.33713,54.46907,47.52331,500,19.324,,,,,,,,Temple Way,51.4579497129,-2.58398909033
500,1568948400,66.5257,43.45555,15.04596,500,25.121,,,,,,,,Temple Way,51.4579497129,-2.58398909033
500,1568962800,325.27043,75.50499,162.89278,500,31.885,,,,,,,,Temple Way,51.4579497129,-2.58398909033
500,1569016800,41.5948,31.14185,6.81723,500,27.054,,,,,,,,Temple Way,51.4579497129,-2.58398909033
500,1569031200,46.61663,40.72112,3.84495,500,21.256,,,,,,,,Temple Way,51.4579497129,-2.58398909033
500,1543212000,259.53,74.27,120.82,500,27.05,,,,,,,,Temple Way,51.4579497129,-2.58398909033
500,1569045600,106.31887,53.02904,34.75472,500,23.189,,,,,,,,Temple Way,51.4579497129,-2.58398909033
500,1543215600,387.65,86.48,196.42,500,32.85,,,,,,,,Temple Way,51.4579497129,-2.58398909033
500,1569052800,129.04882,49.6898,51.7566,500,25.121,,,,,,,,Temple Way,51.4579497129,-2.58398909033
500,1569067200,28.23892,19.90231,5.437,500,19.324,,,,,,,,Temple Way,51.4579497129,-2.58398909033
500,1569121200,49.29802,38.19538,7.24095,500,21.256,,,,,,,,Temple Way,51.4579497129,-2.58398909033
500,1569142800,39.95139,30.18475,6.36964,500,11.594,,,,,,,,Temple Way,51.4579497129,-2.58398909033
500,1569150000,29.1267,20.64999,5.52836,500,2.899,,,,,,,,Temple Way,51.4579497129,-2.58398909033
500,1569258000,30.88943,21.95002,5.83014,500,2.899,,,,,,,,Temple Way,51.4579497129,-2.58398909033
500,1569283200,13.9852,10.02237,2.58449,500,10.628,,,,,,,,Temple Way,51.4579497129,-2.58398909033
500,1569304800,110.20424,51.16307,38.50565,500,6.763,,,,,,,,Temple Way,51.4579497129,-2.58398909033
500,1569340800,28.77361,18.44947,6.73323,500,26.087,,,,,,,,Temple Way,51.4579497129,-2.58398909033
500,1569344400,36.85118,24.82171,7.84541,500,7.73,,,,,,,,Temple Way,51.4579497129,-2.58398909033
500,1569380400,4.37575,2.80834,1.02224,500,1.932,,,,,,,,Temple Way,51.4579497129,-2.58398909033
500,1569391200,20.08468,13.76893,4.11902,500,0.966,,,,,,,,Temple Way,51.4579497129,-2.58398909033
500,1569420000,32.86185,19.95376,8.41844,500,12.561,,,,,,,,Temple Way,51.4579497129,-2.58398909033
500,1569427200,30.19265,18.25266,7.78706,500,25.121,,,,,,,,Temple Way,51.4579497129,-2.58398909033
500,1569445200,87.51493,36.66626,33.16264,500,6.763,,,,,,,,Temple Way,51.4579497129,-2.58398909033
500,1543262400,491.89,99.88,255.66,500,65.7,,,,,,,,Temple Way,51.4579497129,-2.58398909033
500,1569495600,34.02946,20.10401,9.08194,500,13.527,,,,,,,,Temple Way,51.4579497129,-2.58398909033
500,1569506400,37.14297,19.667,11.39754,500,14.493,,,,,,,,Temple Way,51.4579497129,-2.58398909033
500,1569520800,34.59954,24.36295,6.67613,500,17.392,,,,,,,,Temple Way,51.4579497129,-2.58398909033
500,1569546000,7.50034,5.47101,1.3235,500,15.459,,,,,,,,Temple Way,51.4579497129,-2.58398909033
500,1569556800,7.91052,5.97343,1.26334,500,16.425,,,,,,,,Temple Way,51.4579497129,-2.58398909033
500,1569643200,14.79819,10.23117,2.97854,500,9.662,,,,,,,,Temple Way,51.4579497129,-2.58398909033
500,1569664800,21.93304,13.72161,5.35535,500,12.561,,,,,,,,Temple Way,51.4579497129,-2.58398909033
500,1569765600,19.64104,12.30446,4.7848,500,10.628,,,,,,,,Temple Way,51.4579497129,-2.58398909033
500,1569902400,63.85838,42.28538,14.06954,500,16.425,,,,,,,,Temple Way,51.4579497129,-2.58398909033
500,1569985200,14.37244,9.27754,3.32281,500,13.527,,,,,,,,Temple Way,51.4579497129,-2.58398909033
500,1570024800,76.81078,39.67768,24.21758,500,12.561,,,,,,,,Temple Way,51.4579497129,-2.58398909033
500,1570042800,93.37781,63.72641,19.33814,500,18.358,,,,,,,,Temple Way,51.4579497129,-2.58398909033
500,1570075200,92.30203,38.55313,35.05412,500,13.527,,,,,,,,Temple Way,51.4579497129,-2.58398909033
500,1570183200,36.4905,21.7107,9.63913,500,33.817,,,,,,,,Temple Way,51.4579497129,-2.58398909033
500,1570208400,52.28297,35.07047,11.2257,500,10.628,,,,,,,,Temple Way,51.4579497129,-2.58398909033
500,1570215600,119.58384,57.61884,40.41252,500,14.493,,,,,,,,Temple Way,51.4579497129,-2.58398909033
500,1570233600,270.19322,52.58132,141.92278,500,36.716,,,,,,,,Temple Way,51.4579497129,-2.58398909033
500,1570262400,201.7305,44.1558,102.76754,500,26.087,,,,,,,,Temple Way,51.4579497129,-2.58398909033
500,1570294800,69.92578,37.93348,20.86483,500,10.628,,,,,,,,Temple Way,51.4579497129,-2.58398909033
500,1543334400,202.1,96.48,68.89,500,20.29,,,,,,,,Temple Way,51.4579497129,-2.58398909033
500,1570302000,36.74869,27.43099,6.07685,500,14.493,,,,,,,,Temple Way,51.4579497129,-2.58398909033
500,1570309200,34.81228,26.68798,5.29853,500,12.561,,,,,,,,Temple Way,51.4579497129,-2.58398909033
500,1570312800,51.37931,34.35041,11.10596,500,8.696,,,,,,,,Temple Way,51.4579497129,-2.58398909033
500,1570320000,51.37931,27.60311,15.50643,500,5.797,,,,,,,,Temple Way,51.4579497129,-2.58398909033
500,1570327200,11.016,8.6292,1.55663,500,5.797,,,,,,,,Temple Way,51.4579497129,-2.58398909033
500,1570334400,13.68394,11.20534,1.6165,500,20.29,,,,,,,,Temple Way,51.4579497129,-2.58398909033
500,1570341600,10.58569,8.24479,1.5267,500,15.459,,,,,,,,Temple Way,51.4579497129,-2.58398909033
500,1570345200,12.00572,8.97632,1.97572,500,9.662,,,,,,,,Temple Way,51.4579497129,-2.58398909033
500,1543366800,115.23,68.99,30.16,500,12.56,,,,,,,,Temple Way,51.4579497129,-2.58398909033
500,1570359600,20.48288,11.94548,5.56795,500,12.561,,,,,,,,Temple Way,51.4579497129,-2.58398909033
500,1570366800,21.64472,13.06142,5.59788,500,16.425,,,,,,,,Temple Way,51.4579497129,-2.58398909033
500,1570406400,65.02022,41.28992,15.4765,500,16.425,,,,,,,,Temple Way,51.4579497129,-2.58398909033
500,1570431600,195.31884,64.32024,85.43506,500,18.358,,,,,,,,Temple Way,51.4579497129,-2.58398909033
500,1570564800,30.24714,23.89334,4.14384,500,22.223,,,,,,,,Temple Way,51.4579497129,-2.58398909033
500,1570582800,10.0674,8.27411,1.16955,500,13.527,,,,,,,,Temple Way,51.4579497129,-2.58398909033
500,1570604400,86.02234,45.30234,26.55689,500,6.763,,,,,,,,Temple Way,51.4579497129,-2.58398909033
500,1570618800,49.21341,28.76065,13.33894,500,15.459,,,,,,,,Temple Way,51.4579497129,-2.58398909033
500,1570636800,63.73024,36.22801,17.93649,500,9.662,,,,,,,,Temple Way,51.4579497129,-2.58398909033
500,1570644000,66.20214,46.21317,13.03647,500,10.628,,,,,,,,Temple Way,51.4579497129,-2.58398909033
500,1570690800,64.40439,32.86727,20.56798,500,27.054,,,,,,,,Temple Way,51.4579497129,-2.58398909033
500,1543410000,52.28,27.59,16.1,500,5.8,,,,,,,,Temple Way,51.4579497129,-2.58398909033
500,1570694400,140.67394,49.81919,59.25392,500,18.358,,,,,,,,Temple Way,51.4579497129,-2.58398909033
500,1543413600,37.9,23.12,9.64,500,7.73,,,,,,,,Temple Way,51.4579497129,-2.58398909033
500,1570708800,53.61789,23.84314,19.41859,500,26.087,,,,,,,,Temple Way,51.4579497129,-2.58398909033
500,1570730400,77.21336,31.7628,29.64209,500,8.696,,,,,,,,Temple Way,51.4579497129,-2.58398909033
500,1570752000,14.47189,8.11808,4.14384,500,15.459,,,,,,,,Temple Way,51.4579497129,-2.58398909033
500,1570795200,78.11224,37.62413,26.40565,500,7.73,,,,,,,,Temple Way,51.4579497129,-2.58398909033
500,1570838400,33.0786,19.58257,8.80188,500,7.73,,,,,,,,Temple Way,51.4579497129,-2.58398909033
500,1570845600,8.1498,6.29467,1.20988,500,6.763,,,,,,,,Temple Way,51.4579497129,-2.58398909033
500,1570878000,44.98869,30.37958,9.52781,500,6.763,,,,,,,,Temple Way,51.4579497129,-2.58398909033
500,1570921200,79.19089,39.95499,25.58898,500,7.73,,,,,,,,Temple Way,51.4579497129,-2.58398909033
500,1543460400,4.96,4.43,0.34,500,1.93,,,,,,,,Temple Way,51.4579497129,-2.58398909033
500,1570960800,52.35947,29.86608,14.66981,500,5.797,,,,,,,,Temple Way,51.4579497129,-2.58398909033
500,1570978800,20.62918,12.79128,5.11175,500,11.594,,,,,,,,Temple Way,51.4579497129,-2.58398909033
500,1570986000,22.65165,15.46304,4.68829,500,13.527,,,,,,,,Temple Way,51.4579497129,-2.58398909033
500,1543464000,3.12,2.79,0.22,500,0.97,,,,,,,,Temple Way,51.4579497129,-2.58398909033
500,1570996800,88.17964,47.83067,26.31491,500,10.628,,,,,,,,Temple Way,51.4579497129,-2.58398909033
500,1571014800,91.62533,43.2684,31.53757,500,9.662,,,,,,,,Temple Way,51.4579497129,-2.58398909033
500,1571032800,187.6851,63.25259,81.15277,500,15.459,,,,,,,,Temple Way,51.4579497129,-2.58398909033
500,1571036400,392.76343,80.68503,203.53223,500,26.087,,,,,,,,Temple Way,51.4579497129,-2.58398909033
500,1571072400,197.70756,75.36206,79.79165,500,12.561,,,,,,,,Temple Way,51.4579497129,-2.58398909033
500,1571133600,73.43809,42.73577,20.02353,500,12.561,,,,,,,,Temple Way,51.4579497129,-2.58398909033
500,1571148000,93.03356,43.50173,32.30382,500,9.662,,,,,,,,Temple Way,51.4579497129,-2.58398909033
500,1571184000,34.69658,24.86441,6.41237,500,11.594,,,,,,,,Temple Way,51.4579497129,-2.58398909033
500,1571191200,12.40448,10.67303,1.12922,500,3.865,,,,,,,,Temple Way,51.4579497129,-2.58398909033
500,1571198400,23.95502,19.27083,3.05495,500,0.966,,,,,,,,Temple Way,51.4579497129,-2.58398909033
500,1543518000,53.94,33.77,13.15,500,11.59,,,,,,,,Temple Way,51.4579497129,-2.58398909033
500,1571310000,52.35947,32.92703,12.6735,500,8.696,,,,,,,,Temple Way,51.4579497129,-2.58398909033
500,1571317200,48.8988,28.16778,13.52042,500,14.493,,,,,,,,Temple Way,51.4579497129,-2.58398909033
500,1571367600,7.56585,5.98899,1.0284,500,,,,,,,,,Temple Way,51.4579497129,-2.58398909033
500,1543521600,40.01,24.75,9.95,500,16.43,,,,,,,,Temple Way,51.4579497129,-2.58398909033
500,1571374800,20.4102,15.77239,3.0247,500,,,,,,,,,Temple Way,51.4579497129,-2.58398909033
500,1571400000,70.24804,36.76303,21.83835,500,,,,,,,,,Temple Way,51.4579497129,-2.58398909033
500,1543528800,43.78,28.9,9.7,500,5.8,,,,,,,,Temple Way,51.4579497129,-2.58398909033
500,1571403600,64.30973,33.14363,20.326,500,,,,,,,,,Temple Way,51.4579497129,-2.58398909033
500,1571407200,80.27719,38.67601,27.13158,500,,,,,,,,,Temple Way,51.4579497129,-2.58398909033
500,1571436000,97.87219,50.00996,31.21493,500,,,,,,,,,Temple Way,51.4579497129,-2.58398909033
500,1571464800,17.11114,14.42121,1.75433,500,,,,,,,,,Temple Way,51.4579497129,-2.58398909033
500,1571504400,50.80556,37.26315,8.83213,500,,,,,,,,,Temple Way,51.4579497129,-2.58398909033
500,1571511600,150.87713,62.71231,57.4996,500,,,,,,,,,Temple Way,51.4579497129,-2.58398909033
500,1571515200,142.95938,61.05561,53.41625,500,,,,,,,,,Temple Way,51.4579497129,-2.58398909033
500,1571554800,54.28058,30.58135,15.45623,500,,,,,,,,,Temple Way,51.4579497129,-2.58398909033
500,1571655600,182.85604,51.14216,85.90155,500,,,,,,,,,Temple Way,51.4579497129,-2.58398909033
500,1543550400,9.86,8.33,1.0,500,8.7,,,,,,,,Temple Way,51.4579497129,-2.58398909033
500,1571659200,159.4107,59.14119,65.39407,500,,,,,,,,,Temple Way,51.4579497129,-2.58398909033
500,1571688000,136.93309,59.15697,50.72426,500,,,,,,,,,Temple Way,51.4579497129,-2.58398909033
500,1571713200,137.81284,30.49386,69.99162,500,,,,,,,,,Temple Way,51.4579497129,-2.58398909033
500,1543568400,125.11,60.17,42.35,500,18.36,,,,,,,,Temple Way,51.4579497129,-2.58398909033
500,1571742000,188.22251,59.84786,83.72377,500,,,,,,,,,Temple Way,51.4579497129,-2.58398909033
500,1571763600,98.00415,51.02311,30.64024,500,,,,,,,,,Temple Way,51.4579497129,-2.58398909033
500,1571814000,229.7907,49.88995,117.32821,500,,,,,,,,,Temple Way,51.4579497129,-2.58398909033
500,1571842800,63.03409,36.69131,17.18031,500,27.054,,,,,,,,Temple Way,51.4579497129,-2.58398909033
500,1571857200,85.9809,50.23883,23.31037,500,24.155,,,,,,,,Temple Way,51.4579497129,-2.58398909033
500,1571896800,234.76129,45.58492,123.37762,500,24.155,,,,,,,,Temple Way,51.4579497129,-2.58398909033
500,1571900400,328.89454,41.62843,187.35007,500,27.054,,,,,,,,Temple Way,51.4579497129,-2.58398909033
500,1571947200,74.77875,41.01548,22.01983,500,18.358,,,,,,,,Temple Way,51.4579497129,-2.58398909033
500,1571968800,11.08485,8.98238,1.3712,500,8.696,,,,,,,,Temple Way,51.4579497129,-2.58398909033
500,1572044400,37.60931,19.28995,11.94758,500,4.831,,,,,,,,Temple Way,51.4579497129,-2.58398909033
500,1572066000,3.38704,1.3464,1.33087,500,27.054,,,,,,,,Temple Way,51.4579497129,-2.58398909033
500,1572102000,111.06844,49.2464,40.31928,500,12.561,,,,,,,,Temple Way,51.4579497129,-2.58398909033
500,1543636800,22.63,16.19,4.2,500,16.43,,,,,,,,Temple Way,51.4579497129,-2.58398909033
500,1572112800,142.65146,64.59708,50.90574,500,14.493,,,,,,,,Temple Way,51.4579497129,-2.58398909033
500,1572116400,97.87219,53.1173,29.18838,500,16.425,,,,,,,,Temple Way,51.4579497129,-2.58398909033
500,1572123600,186.507,58.64251,83.39105,500,17.392,,,,,,,,Temple Way,51.4579497129,-2.58398909033
500,1572163200,196.40419,38.76494,102.80964,500,16.425,,,,,,,,Temple Way,51.4579497129,-2.58398909033
500,1572195600,50.49765,38.11469,8.07596,500,12.561,,,,,,,,Temple Way,51.4579497129,-2.58398909033
500,1572242400,376.97288,43.60691,217.41562,500,37.682,,,,,,,,Temple Way,51.4579497129,-2.58398909033
500,1572260400,220.20143,56.76491,106.59052,500,29.952,,,,,,,,Temple Way,51.4579497129,-2.58398909033
500,1572332400,167.24048,60.15338,69.84038,500,21.256,,,,,,,,Temple Way,51.4579497129,-2.58398909033
500,1572364800,188.2665,71.67189,76.04102,500,26.087,,,,,,,,Temple Way,51.4579497129,-2.58398909033
500,1572372000,167.94428,69.66903,64.09345,500,19.324,,,,,,,,Temple Way,51.4579497129,-2.58398909033
500,1572400800,30.67395,19.48136,7.29962,500,12.561,,,,,,,,Temple Way,51.4579497129,-2.58398909033
500,1572512400,352.6038,73.08284,182.29882,500,47.344,,,,,,,,Temple Way,51.4579497129,-2.58398909033
500,1572516000,307.47263,72.42829,153.29192,500,44.445,,,,,,,,Temple Way,51.4579497129,-2.58398909033
500,1572530400,161.25818,43.08671,77.06942,500,47.344,,,,,,,,Temple Way,51.4579497129,-2.58398909033
500,1572534000,99.41175,36.98679,40.7125,500,33.817,,,,,,,,Temple Way,51.4579497129,-2.58398909033
500,1572552000,77.50598,35.9048,27.13158,500,35.749,,,,,,,,Temple Way,51.4579497129,-2.58398909033
500,1572562800,51.86126,28.16204,15.45623,500,27.054,,,,,,,,Temple Way,51.4579497129,-2.58398909033
500,1543712400,17.03,13.97,1.99,500,5.8,,,,,,,,Temple Way,51.4579497129,-2.58398909033
500,1572588000,30.21941,25.34971,3.17594,500,6.763,,,,,,,,Temple Way,51.4579497129,-2.58398909033
500,1572609600,40.86439,24.95669,10.37473,500,7.73,,,,,,,,Temple Way,51.4579497129,-2.58398909033
500,1572703200,40.1166,27.68726,8.1062,500,9.662,,,,,,,,Temple Way,51.4579497129,-2.58398909033
500,1572710400,29.42764,19.17807,6.68459,500,15.459,,,,,,,,Temple Way,51.4579497129,-2.58398909033
500,1572746400,16.01145,12.98141,1.97614,500,16.425,,,,,,,,Temple Way,51.4579497129,-2.58398909033
500,1572883200,259.79018,76.31831,119.65723,500,19.324,,,,,,,,Temple Way,51.4579497129,-2.58398909033
500,1543730400,5.89,4.6,0.84,500,4.83,,,,,,,,Temple Way,51.4579497129,-2.58398909033
500,1572976800,98.09213,39.4238,38.26249,500,12.561,,,,,,,,Temple Way,51.4579497129,-2.58398909033
500,1573020000,174.8943,39.88758,88.04909,500,28.02,,,,,,,,Temple Way,51.4579497129,-2.58398909033
500,1573023600,204.89378,46.0487,103.59606,500,29.952,,,,,,,,Temple Way,51.4579497129,-2.58398909033
500,1573030800,128.70743,47.17468,53.17427,500,34.783,,,,,,,,Temple Way,51.4579497129,-2.58398909033
500,1573059600,97.4763,47.52706,32.57605,500,13.527,,,,,,,,Temple Way,51.4579497129,-2.58398909033
500,1543748400,26.23,20.03,4.04,500,9.66,,,,,,,,Temple Way,51.4579497129,-2.58398909033
500,1573063200,123.91279,59.35444,42.10386,500,25.121,,,,,,,,Temple Way,51.4579497129,-2.58398909033
500,1573070400,62.46225,46.41542,10.46547,500,21.256,,,,,,,,Temple Way,51.4579497129,-2.58398909033
500,1573084800,27.0963,24.26723,1.84507,500,4.831,,,,,,,,Temple Way,51.4579497129,-2.58398909033
500,1573117200,73.59109,42.37861,20.35625,500,16.425,,,,,,,,Temple Way,51.4579497129,-2.58398909033
500,1573135200,51.15746,29.96266,13.82289,500,10.628,,,,,,,,Temple Way,51.4579497129,-2.58398909033
500,1573185600,319.74514,42.17206,181.02845,500,28.986,,,,,,,,Temple Way,51.4579497129,-2.58398909033
